中心局B,中心局M,中心局N,初始路线,串行路线,初始车辆使用情况,串行车辆使用情况,初始成本,串行成本,节约成本
北京,大连,沈阳,"北京-大连,大连-北京,北京-沈阳,沈阳-北京",北京-大连-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,25131.307999999997,0,0
北京,大连,长春,"北京-大连,大连-北京,北京-长春,长春-北京",北京-大连-长春-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,25500.554000000004,0,0
北京,大连,哈尔滨,"北京-大连,大连-北京,北京-哈尔滨,哈尔滨-北京",北京-大连-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,31214.628,0,0
北京,大连,上海,"北京-大连,大连-北京,北京-上海,上海-北京",北京-大连-上海-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,47215.31,0,0
北京,大连,南京,"北京-大连,大连-北京,北京-南京,南京-北京",北京-大连-南京-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,41377.801999999996,0,0
北京,大连,杭州,"北京-大连,大连-北京,北京-杭州,杭州-北京",北京-大连-杭州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,83142.47,0,0
北京,大连,福州,"北京-大连,大连-北京,北京-福州,福州-北京",北京-大连-福州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,48125.266,0,0
北京,大连,南昌,"北京-大连,大连-北京,北京-南昌,南昌-北京",北京-大连-南昌-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,51730.986000000004,0,0
北京,大连,济南,"北京-大连,大连-北京,北京-济南,济南-北京",北京-大连-济南-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,35660.896,0,0
北京,大连,郑州,"北京-大连,大连-北京,北京-郑州,郑州-北京",北京-大连-郑州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,52766.338,0,0
北京,大连,武汉,"北京-大连,大连-北京,北京-武汉,武汉-北京",北京-大连-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,51758.424000000006,0,0
北京,大连,长沙,"北京-大连,大连-北京,北京-长沙,长沙-北京",北京-大连-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,61422.61,0,0
北京,大连,广州,"北京-大连,大连-北京,北京-广州,广州-北京",北京-大连-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,77294.694,0,0
北京,大连,重庆,"北京-大连,大连-北京,北京-重庆,重庆-北京",北京-大连-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,39813.804,0,0
北京,大连,成都,"北京-大连,大连-北京,北京-成都,成都-北京",北京-大连-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,48736.24,0,0
北京,大连,贵阳,"北京-大连,大连-北京,北京-贵阳,贵阳-北京",北京-大连-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,41155.198000000004,0,0
北京,大连,西安,"北京-大连,大连-北京,北京-西安,西安-北京",北京-大连-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,45655.512,0,0
北京,大连,兰州,"北京-大连,大连-北京,北京-兰州,兰州-北京",北京-大连-兰州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,32692.656,0,0
北京,大连,唐山,"北京-大连,大连-北京,北京-唐山,唐山-北京",北京-大连-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,13835.632000000001,0,0
北京,大连,廊坊,"北京-大连,大连-北京,北京-廊坊,廊坊-北京",北京-大连-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,12300.464,0,0
北京,大连,保定,"北京-大连,大连-北京,北京-保定,保定-北京",北京-大连-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,14586.852,0,0
北京,大连,锦州,"北京-大连,大连-北京,北京-锦州,锦州-北京",北京-大连-锦州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,18386.09,0,0
北京,大连,徐州,"北京-大连,大连-北京,北京-徐州,徐州-北京",北京-大连-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,33182.296,0,0
北京,大连,青岛,"北京-大连,大连-北京,北京-青岛,青岛-北京",北京-大连-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,22203.748000000003,0,0
北京,锦州,天津,"北京-锦州,锦州-北京,北京-天津,天津-北京",北京-锦州-天津-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,9136.934000000001,0,0
北京,锦州,石家庄,"北京-锦州,锦州-北京,北京-石家庄,石家庄-北京",北京-锦州-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,19670.254,0,0
北京,锦州,太原,"北京-锦州,锦州-北京,北京-太原,太原-北京",北京-锦州-太原-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,13890.144,0,0
北京,锦州,呼和浩特,"北京-锦州,锦州-北京,北京-呼和浩特,呼和浩特-北京",北京-锦州-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,13833.68,0,0
北京,锦州,沈阳,"北京-锦州,锦州-北京,北京-沈阳,沈阳-北京",北京-锦州-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,19943.678,0,0
北京,锦州,长春,"北京-锦州,锦州-北京,北京-长春,长春-北京",北京-锦州-长春-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,20312.924,0,0
北京,锦州,哈尔滨,"北京-锦州,锦州-北京,北京-哈尔滨,哈尔滨-北京",北京-锦州-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,26026.998,0,0
北京,锦州,上海,"北京-锦州,锦州-北京,北京-上海,上海-北京",北京-锦州-上海-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,42027.67999999999,0,0
北京,锦州,南京,"北京-锦州,锦州-北京,北京-南京,南京-北京",北京-锦州-南京-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,36190.172,0,0
北京,锦州,杭州,"北京-锦州,锦州-北京,北京-杭州,杭州-北京",北京-锦州-杭州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,77954.84,0,0
北京,锦州,福州,"北京-锦州,锦州-北京,北京-福州,福州-北京",北京-锦州-福州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,42937.636,0,0
北京,锦州,南昌,"北京-锦州,锦州-北京,北京-南昌,南昌-北京",北京-锦州-南昌-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,46543.356,0,0
北京,锦州,济南,"北京-锦州,锦州-北京,北京-济南,济南-北京",北京-锦州-济南-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,30473.266,0,0
北京,锦州,郑州,"北京-锦州,锦州-北京,北京-郑州,郑州-北京",北京-锦州-郑州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,47578.708,0,0
北京,锦州,武汉,"北京-锦州,锦州-北京,北京-武汉,武汉-北京",北京-锦州-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,46570.79400000001,0,0
北京,锦州,长沙,"北京-锦州,锦州-北京,北京-长沙,长沙-北京",北京-锦州-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,56234.979999999996,0,0
北京,锦州,广州,"北京-锦州,锦州-北京,北京-广州,广州-北京",北京-锦州-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,72107.06400000001,0,0
北京,锦州,重庆,"北京-锦州,锦州-北京,北京-重庆,重庆-北京",北京-锦州-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,34626.174,0,0
北京,锦州,成都,"北京-锦州,锦州-北京,北京-成都,成都-北京",北京-锦州-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,43548.61,0,0
北京,锦州,贵阳,"北京-锦州,锦州-北京,北京-贵阳,贵阳-北京",北京-锦州-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,35967.568,0,0
北京,锦州,西安,"北京-锦州,锦州-北京,北京-西安,西安-北京",北京-锦州-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,40467.882,0,0
北京,锦州,兰州,"北京-锦州,锦州-北京,北京-兰州,兰州-北京",北京-锦州-兰州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,27505.026,0,0
北京,锦州,唐山,"北京-锦州,锦州-北京,北京-唐山,唐山-北京",北京-锦州-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,8648.002,0,0
北京,锦州,廊坊,"北京-锦州,锦州-北京,北京-廊坊,廊坊-北京",北京-锦州-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,7112.834000000001,0,0
北京,锦州,保定,"北京-锦州,锦州-北京,北京-保定,保定-北京",北京-锦州-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,9399.222,0,0
北京,锦州,大连,"北京-锦州,锦州-北京,北京-大连,大连-北京",北京-锦州-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,18386.090000000004,0,0
北京,锦州,徐州,"北京-锦州,锦州-北京,北京-徐州,徐州-北京",北京-锦州-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,27994.666,0,0
北京,锦州,青岛,"北京-锦州,锦州-北京,北京-青岛,青岛-北京",北京-锦州-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,17016.118000000002,0,0
北京,徐州,天津,"北京-徐州,徐州-北京,北京-天津,天津-北京",北京-徐州-天津-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,23933.140000000003,0,0
北京,徐州,石家庄,"北京-徐州,徐州-北京,北京-石家庄,石家庄-北京",北京-徐州-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,34466.46,0,0
北京,徐州,太原,"北京-徐州,徐州-北京,北京-太原,太原-北京",北京-徐州-太原-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,28686.350000000002,0,0
北京,徐州,呼和浩特,"北京-徐州,徐州-北京,北京-呼和浩特,呼和浩特-北京",北京-徐州-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,28629.886,0,0
北京,徐州,沈阳,"北京-徐州,徐州-北京,北京-沈阳,沈阳-北京",北京-徐州-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,34739.884,0,0
北京,徐州,长春,"北京-徐州,徐州-北京,北京-长春,长春-北京",北京-徐州-长春-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,35109.130000000005,0,0
北京,徐州,哈尔滨,"北京-徐州,徐州-北京,北京-哈尔滨,哈尔滨-北京",北京-徐州-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,40823.204,0,0
北京,徐州,上海,"北京-徐州,徐州-北京,北京-上海,上海-北京",北京-徐州-上海-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,56823.886,0,0
北京,徐州,南京,"北京-徐州,徐州-北京,北京-南京,南京-北京",北京-徐州-南京-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,50986.378000000004,0,0
北京,徐州,杭州,"北京-徐州,徐州-北京,北京-杭州,杭州-北京",北京-徐州-杭州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,92751.046,0,0
北京,徐州,福州,"北京-徐州,徐州-北京,北京-福州,福州-北京",北京-徐州-福州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,57733.842000000004,0,0
北京,徐州,南昌,"北京-徐州,徐州-北京,北京-南昌,南昌-北京",北京-徐州-南昌-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,61339.562000000005,0,0
北京,徐州,济南,"北京-徐州,徐州-北京,北京-济南,济南-北京",北京-徐州-济南-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,45269.47200000001,0,0
北京,徐州,郑州,"北京-徐州,徐州-北京,北京-郑州,郑州-北京",北京-徐州-郑州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,62374.914000000004,0,0
北京,徐州,武汉,"北京-徐州,徐州-北京,北京-武汉,武汉-北京",北京-徐州-武汉-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,61367.00000000001,0,0
